state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(marine)	age(marine)	exponential.popSize	exponential.growthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	marine.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
200560000	-18554.813044033355	-515.7397551720811	-18039.073288861273	1.2528259697116038	2022.580050742617	34.099067253544085	0.9223574686846163	2022.910519243644	540.1718997873119	6.1986941705797	0.27832213398717387	2.3668226043459515	0.23135734128155674	0.013390266373492339	2.842012715457405	0.2680949385544344	0.3258339530303921	0.20989587574037502	0.22339637428070133	0.24087379694853173	1.0900588843716994	0.010993666963472341	0.005193684458870807	0.010125002910814845	0.15537011889002644	0.9837066899825223	-18039.073288861273	0.0	-502.78492472762633
200640000	-18542.209158048387	-506.31102794982144	-18035.898130098565	1.2626470957940201	2022.5702296165348	34.110736783986546	0.9424366184815831	2022.890440093847	443.8846838847571	6.056062617052467	0.27627676845836885	2.305403544201201	0.1475184772185683	0.0575161718416646	2.988665744115416	0.22461929416479462	0.3092663027351792	0.21040813799749986	0.23614797865328688	0.24417758061403433	1.1890779620952023	0.010943818684978618	0.004170530380163588	0.009830637192239778	0.1837870440540079	0.98370668998253	-18035.898130098565	0.0	-493.66180566186245
200720000	-18541.714617523125	-525.8067634694817	-18015.907854053643	1.2419824738056364	2022.590894238523	35.41128893327716	0.9184490189100736	2022.9144276934187	1478.975453098032	7.424778901631943	0.28640483179013415	2.4046785750957813	0.1937660967033578	0.04426963313227465	2.846702029703582	0.2241788335748837	0.32083393356937634	0.20958240079080293	0.22051038711627005	0.2490732785235509	0.9582721011674413	0.010942386096859187	0.004375010521391534	0.009912734883376621	0.1779192537930254	0.9837066899825236	-18015.907854053643	0.0	-511.02477124715733
200800000	-18541.55839295416	-523.2484498974105	-18018.30994305675	1.1867638854249225	2022.6461128269038	33.68933013816602	0.9159400424095787	2022.916936669919	436.80187460687114	6.155480641955138	0.2882185121843204	2.451340287664637	0.15815887171093643	0.06643380314341786	2.807636466172075	0.2282120591246268	0.3034465472074322	0.21369027518585873	0.23375457954174492	0.2491085980649644	0.9916528215365398	0.010243627186088752	0.005106970103078182	0.009543257370156686	0.1473281463393861	0.9837066899825252	-18018.30994305675	0.0	-510.76243624582247
200880000	-18531.413995520234	-514.7741775880838	-18016.63981793215	1.2314476850129201	2022.6014290273158	34.02018134979883	0.9116330304176082	2022.9212436819112	514.7760977619769	6.293253758514823	0.29957654962832736	2.2656070559125228	0.16297487544937145	0.040064498625509766	2.947539671768957	0.28423734861532546	0.30828813682218326	0.21043624168957337	0.2360107904400434	0.24526483104820032	1.0586057349048628	0.011530996289984337	0.004605728366033251	0.010519343080134613	0.17804456328524149	0.9837066899825366	-18016.63981793215	0.0	-501.85175072352763
200960000	-18549.226130988103	-530.0842919088379	-18019.141839079264	1.2195957651705667	2022.613280947158	35.47961995853267	0.92442400378725	2022.9084527085415	381.43740496280793	5.579742127540162	0.35560014290126774	2.2486288443657	0.18063932907454883	0.035111100211638595	3.000236803316754	0.1797837801301032	0.31544970842073083	0.20706400387850527	0.23090762302450146	0.24657866467626258	0.9833416431686476	0.010055342654985894	0.004213565676865784	0.009146758385707323	0.1719224260933048	0.983706689982523	-18019.141839079264	0.0	-518.5401555269369
201040000	-18560.00923764023	-526.8830541240396	-18033.126183516193	1.1842307907854404	2022.6486459215432	34.4836146124205	0.896580555898424	2022.9362961564302	773.1448392283883	6.638886203272764	0.25967544567836487	2.5540309167895088	0.15586707787963083	0.04038649173761411	2.7853515707005077	0.2046884972143866	0.31240886276216295	0.2222588066450395	0.21402083019827728	0.25131150039452044	1.1885571618615742	0.010468577482193429	0.0045200939513288345	0.009601654876986583	0.1679580148871039	0.9837066899825414	-18033.126183516193	0.0	-513.0439836269343
201120000	-18523.009610010424	-485.32853785133506	-18037.68107215909	1.1556811961796132	2022.6771955161491	31.61756127394985	0.914308159786028	2022.9185685525426	417.16143379273393	6.27093136248451	0.2734078368118893	2.4741098117476152	0.17522080533106973	0.05494329920604428	2.819978125408492	0.2023401214949031	0.3167579858875003	0.21443063930986667	0.23408674972282278	0.23472462507981048	1.2719885311181953	0.011416384199932645	0.004267813900977355	0.010283237880285158	0.18606387252752368	0.9837066899825493	-18037.68107215909	0.0	-472.24388234710386
201200000	-18472.697639126724	-457.5197011669066	-18015.177937959816	1.176441460262816	2022.6564352520659	28.987804647783534	0.930074976023348	2022.9028017363053	617.2374850820048	6.989399868457752	0.3688739818029518	2.3285385307115205	0.18183810404979484	0.035005035132515495	2.8808246711601466	0.20491967714308335	0.31333395619145565	0.21291362306000486	0.23035768690648634	0.24339473384205337	1.0029817317455019	0.012822973152725228	0.005499189145591198	0.011701339047617054	0.16886674144104993	0.9837066899825291	-18015.177937959816	0.0	-443.5587982049639
201280000	-18546.986621464035	-500.46696667404433	-18046.51965478999	1.237094854452152	2022.5957818578765	34.030090118821974	0.9031654253551517	2022.9297112869735	787.9745146507667	6.9211136762704895	0.34687541857449955	2.256540017271549	0.19214126451364577	0.026640540115779286	2.9591878124459328	0.21861494707860604	0.3176856707522529	0.21221854593722506	0.2319301102921994	0.23816567301832295	0.9202587209651788	0.011183542384662381	0.003772190794541845	0.009879726766852332	0.19757822785750992	0.9837066899825199	-18046.51965478999	0.0	-486.977182608163
201360000	-18535.0458180787	-529.0066178821494	-18006.03920019655	1.2523170209957692	2022.5805596913328	35.83763114554899	0.9375351751714782	2022.8953415371573	606.6484342314297	6.274230830584514	0.28279980770938407	2.446966606051738	0.14370760472015215	0.041515125013839395	2.900542124490389	0.18446873201450922	0.3110919347028066	0.2155805375676696	0.23410520583882774	0.2392223218906964	0.9294726175327461	0.010629300645957645	0.003900148665033825	0.009522606503863542	0.1882351901749372	0.9837066899825473	-18006.03920019655	0.0	-516.4379157730385
201440000	-18545.01727630895	-526.9979903948733	-18018.019285914077	1.2041666042198367	2022.6287101081089	35.25477227589935	0.9185155405361722	2022.9143611717925	760.2018665093549	6.660902157917004	0.3354849050217552	2.304997594865858	0.1366361789657221	0.03157488845768571	2.9673866074963704	0.22391982519262016	0.3217447387924315	0.19939329125954602	0.2393743530352427	0.23948761691278	0.9132217968812342	0.010670166072217616	0.004163045091802831	0.009712761091462473	0.18094348225568835	0.9837066899825193	-18018.019285914077	0.0	-513.7524201435174
201520000	-18551.393701284796	-515.151827527638	-18036.241873757157	1.2262369212760986	2022.6066397910527	34.129109270081564	0.9176411542568061	2022.9152355580718	450.880039854159	5.976577867950536	0.2489907709133227	2.483915213795686	0.1886677195500673	0.05474548824850979	2.7853304347504504	0.23835037274197615	0.3082180599164689	0.21456670607035247	0.23008857459764662	0.24712665941553216	1.2591596464873454	0.011066387790659205	0.0049552873458791925	0.010125119871318757	0.16299175334088728	0.983706689982544	-18036.241873757157	0.0	-502.29631419418746
201600000	-18571.039223504205	-524.4241391472259	-18046.61508435698	1.1965702100639999	2022.6363065022647	34.87862964422833	0.9171120352012262	2022.9157646771275	471.2351710067505	6.113019972899061	0.2564361102152317	2.408964889054467	0.14249444963905175	0.04952949770382812	2.8322509934279774	0.31032405995945667	0.31329506880663055	0.2205513214163982	0.22914390546165203	0.23700970431531904	0.7412741824610272	0.010469626315624432	0.004972827346379128	0.00967792882918454	0.15458306240219477	0.9837066899825182	-18046.61508435698	0.0	-512.4526111615087
201680000	-18563.931402519138	-513.7730035709753	-18050.158398948162	1.2621375664420451	2022.5707391458866	33.881438462650365	0.9086323020698226	2022.9242444102588	248.50812126930037	5.300512984450652	0.2872070719610748	2.51908254648263	0.139838682795739	0.062193119281394774	2.724674383041047	0.2670041964381269	0.31131019152508815	0.21316355899650466	0.22991720756169484	0.2456090419167122	0.8604764012302036	0.011636802035726427	0.0050798524022113035	0.010728369102287333	0.16648034735311423	0.9837066899825392	-18050.158398948162	0.0	-502.87865273385563
201760000	-18541.690037352586	-522.5024341860627	-18019.187603166523	1.200950003947284	2022.6319267083813	34.463562948120334	0.9096654311600377	2022.9232112811687	700.4147815045341	6.52165701152032	0.2723333151741294	2.3584245852671355	0.1382811522041732	0.042958100700966347	2.994381171896556	0.1936216747570547	0.31764359472726855	0.2274970635737007	0.22053753745787907	0.23432180424115118	0.9436476330211963	0.011228550761659899	0.004569259193806751	0.010261154610898009	0.17569789976402797	0.9837066899825139	-18019.187603166523	0.0	-509.3065549719027
